2023-08-15 18:18:05,986 INFO    StreamThr :12598 [internal.py:wandb_internal():86] W&B internal server running at pid: 12598, started at: 2023-08-15 18:18:05.983185
2023-08-15 18:18:21,568 DEBUG   SenderThread:12598 [sender.py:send_request():396] send_request: stop_status
2023-08-15 18:18:22,632 DEBUG   HandlerThread:12598 [handler.py:handle_request():144] handle_request: status_report
2023-08-15 18:18:27,655 DEBUG   HandlerThread:12598 [handler.py:handle_request():144] handle_request: status_report
2023-08-15 18:18:32,669 DEBUG   HandlerThread:12598 [handler.py:handle_request():144] handle_request: status_report
2023-08-15 18:18:36,573 DEBUG   HandlerThread:12598 [handler.py:handle_request():144] handle_request: stop_status
2023-08-15 18:18:36,573 DEBUG   SenderThread:12598 [sender.py:send_request():396] send_request: stop_status
2023-08-15 18:18:37,683 DEBUG   HandlerThread:12598 [handler.py:handle_request():144] handle_request: status_report
2023-08-15 18:18:38,405 INFO    Thread-17 :12598 [dir_watcher.py:_on_file_modified():289] file/dir modified: /Users/sohrabnamazinia/Desktop/Summer 23/RA/RL/RL_Modular/wandb/run-20230815_181805-txg9pit5/files/config.yaml
2023-08-15 18:18:42,784 DEBUG   HandlerThread:12598 [handler.py:handle_request():144] handle_request: status_report
2023-08-15 18:18:47,798 DEBUG   HandlerThread:12598 [handler.py:handle_request():144] handle_request: status_report
2023-08-15 18:18:51,576 DEBUG   HandlerThread:12598 [handler.py:handle_request():144] handle_request: stop_status
2023-08-15 18:18:51,576 DEBUG   SenderThread:12598 [sender.py:send_request():396] send_request: stop_status
2023-08-15 18:18:53,725 DEBUG   HandlerThread:12598 [handler.py:handle_request():144] handle_request: status_report
2023-08-15 18:18:58,736 DEBUG   HandlerThread:12598 [handler.py:handle_request():144] handle_request: status_report
2023-08-15 18:19:03,752 DEBUG   HandlerThread:12598 [handler.py:handle_request():144] handle_request: status_report
2023-08-15 18:19:06,414 DEBUG   SystemMonitor:12598 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-08-15 18:19:06,417 DEBUG   SenderThread:12598 [sender.py:send():369] send: stats
2023-08-15 18:19:06,581 DEBUG   HandlerThread:12598 [handler.py:handle_request():144] handle_request: stop_status
2023-08-15 18:19:06,582 DEBUG   SenderThread:12598 [sender.py:send_request():396] send_request: stop_status
2023-08-15 18:19:09,230 DEBUG   HandlerThread:12598 [handler.py:handle_request():144] handle_request: status_report
2023-08-15 18:19:14,243 DEBUG   HandlerThread:12598 [handler.py:handle_request():144] handle_request: status_report
2023-08-15 18:19:19,252 DEBUG   HandlerThread:12598 [handler.py:handle_request():144] handle_request: status_report
2023-08-15 18:19:21,586 DEBUG   HandlerThread:12598 [handler.py:handle_request():144] handle_request: stop_status
2023-08-15 18:19:21,586 DEBUG   SenderThread:12598 [sender.py:send_request():396] send_request: stop_status
2023-08-15 18:19:24,750 DEBUG   HandlerThread:12598 [handler.py:handle_request():144] handle_request: status_report
2023-08-15 18:19:29,768 DEBUG   HandlerThread:12598 [handler.py:handle_request():144] handle_request: status_report
2023-08-15 18:19:34,786 DEBUG   HandlerThread:12598 [handler.py:handle_request():144] handle_request: status_report
2023-08-15 18:19:36,422 DEBUG   SenderThread:12598 [sender.py:send():369] send: stats
2023-08-15 18:19:36,588 DEBUG   HandlerThread:12598 [handler.py:handle_request():144] handle_request: stop_status
2023-08-15 18:19:36,589 DEBUG   SenderThread:12598 [sender.py:send_request():396] send_request: stop_status
2023-08-15 18:19:40,749 DEBUG   HandlerThread:12598 [handler.py:handle_request():144] handle_request: status_report
2023-08-15 18:19:45,766 DEBUG   HandlerThread:12598 [handler.py:handle_request():144] handle_request: status_report
2023-08-15 18:19:50,784 DEBUG   HandlerThread:12598 [handler.py:handle_request():144] handle_request: status_report
2023-08-15 18:19:51,593 DEBUG   HandlerThread:12598 [handler.py:handle_request():144] handle_request: stop_status
2023-08-15 18:19:51,594 DEBUG   SenderThread:12598 [sender.py:send_request():396] send_request: stop_status
2023-08-15 18:19:56,731 DEBUG   HandlerThread:12598 [handler.py:handle_request():144] handle_request: status_report
2023-08-15 18:20:01,744 DEBUG   HandlerThread:12598 [handler.py:handle_request():144] handle_request: status_report
2023-08-15 18:20:06,429 DEBUG   SenderThread:12598 [sender.py:send():369] send: stats
2023-08-15 18:20:06,598 DEBUG   HandlerThread:12598 [handler.py:handle_request():144] handle_request: stop_status
2023-08-15 18:20:06,600 DEBUG   SenderThread:12598 [sender.py:send_request():396] send_request: stop_status
2023-08-15 18:20:06,755 DEBUG   HandlerThread:12598 [handler.py:handle_request():144] handle_request: status_report
2023-08-15 18:20:11,762 DEBUG   HandlerThread:12598 [handler.py:handle_request():144] handle_request: status_report
2023-08-15 18:20:16,771 DEBUG   HandlerThread:12598 [handler.py:handle_request():144] handle_request: status_report
2023-08-15 18:20:21,602 DEBUG   HandlerThread:12598 [handler.py:handle_request():144] handle_request: stop_status
2023-08-15 18:20:21,603 DEBUG   SenderThread:12598 [sender.py:send_request():396] send_request: stop_status
2023-08-15 18:20:22,671 DEBUG   HandlerThread:12598 [handler.py:handle_request():144] handle_request: status_report
2023-08-15 18:20:27,685 DEBUG   HandlerThread:12598 [handler.py:handle_request():144] handle_request: status_report
2023-08-15 18:20:32,700 DEBUG   HandlerThread:12598 [handler.py:handle_request():144] handle_request: status_report
2023-08-15 18:20:36,433 DEBUG   SenderThread:12598 [sender.py:send():369] send: stats
2023-08-15 18:20:36,606 DEBUG   HandlerThread:12598 [handler.py:handle_request():144] handle_request: stop_status
2023-08-15 18:20:36,607 DEBUG   SenderThread:12598 [sender.py:send_request():396] send_request: stop_status
2023-08-15 18:20:37,728 DEBUG   HandlerThread:12598 [handler.py:handle_request():144] handle_request: status_report
2023-08-15 18:20:42,744 DEBUG   HandlerThread:12598 [handler.py:handle_request():144] handle_request: status_report
2023-08-15 18:20:47,757 DEBUG   HandlerThread:12598 [handler.py:handle_request():144] handle_request: status_report
2023-08-15 18:20:51,614 DEBUG   HandlerThread:12598 [handler.py:handle_request():144] handle_request: stop_status
2023-08-15 18:20:51,615 DEBUG   SenderThread:12598 [sender.py:send_request():396] send_request: stop_status
2023-08-15 18:20:52,774 DEBUG   HandlerThread:12598 [handler.py:handle_request():144] handle_request: status_report
2023-08-15 18:20:57,792 DEBUG   HandlerThread:12598 [handler.py:handle_request():144] handle_request: status_report
2023-08-15 18:21:02,811 DEBUG   HandlerThread:12598 [handler.py:handle_request():144] handle_request: status_report
