2023-08-15 15:31:03,520 INFO    StreamThr :11102 [internal.py:wandb_internal():86] W&B internal server running at pid: 11102, started at: 2023-08-15 15:31:03.520101
2023-08-15 15:32:34,191 DEBUG   SenderThread:11102 [sender.py:send_request():396] send_request: stop_status
2023-08-15 15:32:34,605 DEBUG   HandlerThread:11102 [handler.py:handle_request():144] handle_request: status_report
2023-08-15 15:32:39,613 DEBUG   HandlerThread:11102 [handler.py:handle_request():144] handle_request: status_report
2023-08-15 15:32:44,626 DEBUG   HandlerThread:11102 [handler.py:handle_request():144] handle_request: status_report
2023-08-15 15:32:49,194 DEBUG   HandlerThread:11102 [handler.py:handle_request():144] handle_request: stop_status
2023-08-15 15:32:49,195 DEBUG   SenderThread:11102 [sender.py:send_request():396] send_request: stop_status
2023-08-15 15:32:50,408 DEBUG   HandlerThread:11102 [handler.py:handle_request():144] handle_request: status_report
2023-08-15 15:32:55,425 DEBUG   HandlerThread:11102 [handler.py:handle_request():144] handle_request: status_report
2023-08-15 15:33:00,446 DEBUG   HandlerThread:11102 [handler.py:handle_request():144] handle_request: status_report
2023-08-15 15:33:04,039 DEBUG   SenderThread:11102 [sender.py:send():369] send: stats
2023-08-15 15:33:04,199 DEBUG   HandlerThread:11102 [handler.py:handle_request():144] handle_request: stop_status
2023-08-15 15:33:04,200 DEBUG   SenderThread:11102 [sender.py:send_request():396] send_request: stop_status
2023-08-15 15:33:06,369 DEBUG   HandlerThread:11102 [handler.py:handle_request():144] handle_request: status_report
2023-08-15 15:33:11,387 DEBUG   HandlerThread:11102 [handler.py:handle_request():144] handle_request: status_report
2023-08-15 15:33:16,400 DEBUG   HandlerThread:11102 [handler.py:handle_request():144] handle_request: status_report
2023-08-15 15:33:19,205 DEBUG   HandlerThread:11102 [handler.py:handle_request():144] handle_request: stop_status
2023-08-15 15:33:19,208 DEBUG   SenderThread:11102 [sender.py:send_request():396] send_request: stop_status
