2023-07-25 02:28:59,329 INFO    StreamThr :28628 [internal.py:wandb_internal():89] W&B internal server running at pid: 28628, started at: 2023-07-25 02:28:59.329899
2023-07-25 02:29:02,306 INFO    SenderThread:28628 [sender.py:transition_state():612] send defer: 6
2023-07-25 02:29:02,306 DEBUG   HandlerThread:28628 [handler.py:handle_request():144] handle_request: defer
2023-07-25 02:29:02,306 INFO    HandlerThread:28628 [handler.py:handle_request_defer():170] handle defer: 6
2023-07-25 02:29:02,306 DEBUG   SenderThread:28628 [sender.py:send_request():406] send_request: defer
2023-07-25 02:29:02,306 INFO    SenderThread:28628 [sender.py:send_request_defer():608] handle sender defer: 6
2023-07-25 02:29:02,306 DEBUG   HandlerThread:28628 [handler.py:handle_request():144] handle_request: status_report
2023-07-25 02:29:02,620 INFO    wandb-upload_0:28628 [upload_job.py:push():131] Uploaded file C:\Users\ferti\AppData\Local\Temp\tmpj4ezbfslwandb\41qn8aul-wandb-metadata.json
2023-07-25 02:29:02,704 INFO    SenderThread:28628 [sender.py:transition_state():612] send defer: 7
2023-07-25 02:29:02,704 DEBUG   HandlerThread:28628 [handler.py:handle_request():144] handle_request: defer
2023-07-25 02:29:02,704 INFO    HandlerThread:28628 [handler.py:handle_request_defer():170] handle defer: 7
2023-07-25 02:29:02,704 DEBUG   SenderThread:28628 [sender.py:send_request():406] send_request: defer
2023-07-25 02:29:02,704 INFO    SenderThread:28628 [sender.py:send_request_defer():608] handle sender defer: 7
2023-07-25 02:29:02,809 DEBUG   HandlerThread:28628 [handler.py:handle_request():144] handle_request: poll_exit
2023-07-25 02:29:03,105 INFO    Thread-16 :28628 [dir_watcher.py:_on_file_modified():289] file/dir modified: C:\Users\ferti\Documents\RL_Modular\wandb\run-20230725_022859-821aqb9h\files\wandb-summary.json
2023-07-25 02:29:03,105 INFO    Thread-16 :28628 [dir_watcher.py:_on_file_modified():289] file/dir modified: C:\Users\ferti\Documents\RL_Modular\wandb\run-20230725_022859-821aqb9h\files\config.yaml
2023-07-25 02:29:03,105 INFO    Thread-16 :28628 [dir_watcher.py:_on_file_created():272] file/dir created: C:\Users\ferti\Documents\RL_Modular\wandb\run-20230725_022859-821aqb9h\files\output.log
2023-07-25 02:29:05,121 INFO    Thread-16 :28628 [dir_watcher.py:_on_file_modified():289] file/dir modified: C:\Users\ferti\Documents\RL_Modular\wandb\run-20230725_022859-821aqb9h\files\output.log
2023-07-25 02:29:06,309 INFO    SenderThread:28628 [sender.py:transition_state():612] send defer: 8
2023-07-25 02:29:06,309 DEBUG   SenderThread:28628 [sender.py:send_request():406] send_request: poll_exit
2023-07-25 02:29:06,309 DEBUG   HandlerThread:28628 [handler.py:handle_request():144] handle_request: defer
2023-07-25 02:29:06,309 INFO    HandlerThread:28628 [handler.py:handle_request_defer():170] handle defer: 8
2023-07-25 02:29:06,309 DEBUG   SenderThread:28628 [sender.py:send_request():406] send_request: defer
2023-07-25 02:29:06,309 INFO    SenderThread:28628 [sender.py:send_request_defer():608] handle sender defer: 8
2023-07-25 02:29:06,309 INFO    SenderThread:28628 [job_builder.py:build():280] Attempting to build job artifact
2023-07-25 02:29:06,309 INFO    SenderThread:28628 [job_builder.py:_get_source_type():389] is repo sourced job
2023-07-25 02:29:06,325 INFO    SenderThread:28628 [job_builder.py:build():363] adding wandb-job metadata file
2023-07-25 02:29:06,356 INFO    SenderThread:28628 [sender.py:transition_state():612] send defer: 9
2023-07-25 02:29:06,356 DEBUG   HandlerThread:28628 [handler.py:handle_request():144] handle_request: defer
2023-07-25 02:29:06,356 INFO    HandlerThread:28628 [handler.py:handle_request_defer():170] handle defer: 9
2023-07-25 02:29:06,356 DEBUG   SenderThread:28628 [sender.py:send():379] send: artifact
2023-07-25 02:29:07,136 INFO    Thread-16 :28628 [dir_watcher.py:_on_file_modified():289] file/dir modified: C:\Users\ferti\Documents\RL_Modular\wandb\run-20230725_022859-821aqb9h\files\output.log
2023-07-25 02:29:07,855 DEBUG   HandlerThread:28628 [handler.py:handle_request():144] handle_request: keepalive
2023-07-25 02:29:09,056 INFO    wandb-upload_1:28628 [upload_job.py:push():89] Uploaded file C:\Users\ferti\AppData\Local\wandb\wandb\artifacts\staging\tmpuycwk74i
2023-07-25 02:29:09,056 INFO    wandb-upload_0:28628 [upload_job.py:push():89] Uploaded file C:\Users\ferti\AppData\Local\wandb\wandb\artifacts\staging\tmpl2va8r2x
2023-07-25 02:29:11,544 INFO    SenderThread:28628 [sender.py:send_artifact():1476] sent artifact job-https___github.com_sohrabnamazinia_RL_Modular.git_train_deep_policy.py - {'id': 'QXJ0aWZhY3Q6NTIxNzczNjY0', 'digest': 'a200b71fdac420ba2ae8b33ffe3a28aa', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjg1Mzk2Mjgw', 'latestArtifact': None}, 'version': 'latest'}
2023-07-25 02:29:11,544 DEBUG   SenderThread:28628 [sender.py:send_request():406] send_request: defer
2023-07-25 02:29:11,544 INFO    SenderThread:28628 [sender.py:send_request_defer():608] handle sender defer: 9
2023-07-25 02:29:11,544 INFO    SenderThread:28628 [dir_watcher.py:finish():359] shutting down directory watcher
2023-07-25 02:29:11,544 DEBUG   HandlerThread:28628 [handler.py:handle_request():144] handle_request: status_report
2023-07-25 02:29:12,180 INFO    SenderThread:28628 [dir_watcher.py:finish():389] scan: C:\Users\ferti\Documents\RL_Modular\wandb\run-20230725_022859-821aqb9h\files
2023-07-25 02:29:12,180 INFO    SenderThread:28628 [dir_watcher.py:finish():403] scan save: C:\Users\ferti\Documents\RL_Modular\wandb\run-20230725_022859-821aqb9h\files\config.yaml config.yaml
2023-07-25 02:29:12,180 INFO    SenderThread:28628 [dir_watcher.py:finish():403] scan save: C:\Users\ferti\Documents\RL_Modular\wandb\run-20230725_022859-821aqb9h\files\output.log output.log
2023-07-25 02:29:12,180 INFO    SenderThread:28628 [dir_watcher.py:finish():403] scan save: C:\Users\ferti\Documents\RL_Modular\wandb\run-20230725_022859-821aqb9h\files\requirements.txt requirements.txt
2023-07-25 02:29:12,180 INFO    SenderThread:28628 [dir_watcher.py:finish():403] scan save: C:\Users\ferti\Documents\RL_Modular\wandb\run-20230725_022859-821aqb9h\files\wandb-metadata.json wandb-metadata.json
2023-07-25 02:29:12,196 INFO    SenderThread:28628 [dir_watcher.py:finish():403] scan save: C:\Users\ferti\Documents\RL_Modular\wandb\run-20230725_022859-821aqb9h\files\wandb-summary.json wandb-summary.json
2023-07-25 02:29:12,196 INFO    SenderThread:28628 [sender.py:transition_state():612] send defer: 10
2023-07-25 02:29:12,196 DEBUG   HandlerThread:28628 [handler.py:handle_request():144] handle_request: defer
2023-07-25 02:29:12,196 INFO    HandlerThread:28628 [handler.py:handle_request_defer():170] handle defer: 10
2023-07-25 02:29:12,196 DEBUG   SenderThread:28628 [sender.py:send_request():406] send_request: defer
2023-07-25 02:29:12,196 INFO    SenderThread:28628 [sender.py:send_request_defer():608] handle sender defer: 10
2023-07-25 02:29:12,196 INFO    SenderThread:28628 [file_pusher.py:finish():159] shutting down file pusher
2023-07-25 02:29:12,918 INFO    wandb-upload_2:28628 [upload_job.py:push():131] Uploaded file C:\Users\ferti\Documents\RL_Modular\wandb\run-20230725_022859-821aqb9h\files\config.yaml
2023-07-25 02:29:12,918 DEBUG   HandlerThread:28628 [handler.py:handle_request():144] handle_request: keepalive
2023-07-25 02:29:13,102 INFO    wandb-upload_1:28628 [upload_job.py:push():131] Uploaded file C:\Users\ferti\Documents\RL_Modular\wandb\run-20230725_022859-821aqb9h\files\output.log
2023-07-25 02:29:13,118 INFO    wandb-upload_5:28628 [upload_job.py:push():131] Uploaded file C:\Users\ferti\Documents\RL_Modular\wandb\run-20230725_022859-821aqb9h\files\requirements.txt
2023-07-25 02:29:13,197 INFO    wandb-upload_6:28628 [upload_job.py:push():131] Uploaded file C:\Users\ferti\Documents\RL_Modular\wandb\run-20230725_022859-821aqb9h\files\wandb-summary.json
2023-07-25 02:29:13,400 INFO    Thread-15 :28628 [sender.py:transition_state():612] send defer: 11
2023-07-25 02:29:13,401 DEBUG   HandlerThread:28628 [handler.py:handle_request():144] handle_request: defer
2023-07-25 02:29:13,401 INFO    HandlerThread:28628 [handler.py:handle_request_defer():170] handle defer: 11
2023-07-25 02:29:13,401 DEBUG   SenderThread:28628 [sender.py:send_request():406] send_request: defer
2023-07-25 02:29:13,401 INFO    SenderThread:28628 [sender.py:send_request_defer():608] handle sender defer: 11
2023-07-25 02:29:13,401 INFO    SenderThread:28628 [file_pusher.py:join():164] waiting for file pusher
2023-07-25 02:29:13,401 INFO    SenderThread:28628 [sender.py:transition_state():612] send defer: 12
2023-07-25 02:29:13,401 DEBUG   HandlerThread:28628 [handler.py:handle_request():144] handle_request: defer
2023-07-25 02:29:13,401 INFO    HandlerThread:28628 [handler.py:handle_request_defer():170] handle defer: 12
2023-07-25 02:29:13,401 DEBUG   SenderThread:28628 [sender.py:send_request():406] send_request: defer
2023-07-25 02:29:13,401 INFO    SenderThread:28628 [sender.py:send_request_defer():608] handle sender defer: 12
2023-07-25 02:29:13,746 INFO    SenderThread:28628 [sender.py:transition_state():612] send defer: 13
2023-07-25 02:29:13,746 DEBUG   HandlerThread:28628 [handler.py:handle_request():144] handle_request: defer
2023-07-25 02:29:13,746 INFO    HandlerThread:28628 [handler.py:handle_request_defer():170] handle defer: 13
2023-07-25 02:29:13,746 DEBUG   SenderThread:28628 [sender.py:send_request():406] send_request: defer
2023-07-25 02:29:13,746 INFO    SenderThread:28628 [sender.py:send_request_defer():608] handle sender defer: 13
2023-07-25 02:29:13,746 INFO    SenderThread:28628 [sender.py:transition_state():612] send defer: 14
2023-07-25 02:29:13,746 DEBUG   HandlerThread:28628 [handler.py:handle_request():144] handle_request: defer
2023-07-25 02:29:13,746 INFO    HandlerThread:28628 [handler.py:handle_request_defer():170] handle defer: 14
2023-07-25 02:29:13,746 DEBUG   SenderThread:28628 [sender.py:send():379] send: final
2023-07-25 02:29:13,746 DEBUG   SenderThread:28628 [sender.py:send():379] send: footer
2023-07-25 02:29:13,746 DEBUG   SenderThread:28628 [sender.py:send_request():406] send_request: defer
2023-07-25 02:29:13,758 INFO    SenderThread:28628 [sender.py:send_request_defer():608] handle sender defer: 14
2023-07-25 02:29:13,758 DEBUG   HandlerThread:28628 [handler.py:handle_request():144] handle_request: poll_exit
2023-07-25 02:29:13,758 DEBUG   HandlerThread:28628 [handler.py:handle_request():144] handle_request: server_info
2023-07-25 02:29:13,758 DEBUG   HandlerThread:28628 [handler.py:handle_request():144] handle_request: get_summary
2023-07-25 02:29:13,758 DEBUG   HandlerThread:28628 [handler.py:handle_request():144] handle_request: sampled_history
2023-07-25 02:29:13,758 DEBUG   HandlerThread:28628 [handler.py:handle_request():144] handle_request: job_info
2023-07-25 02:29:13,758 DEBUG   SenderThread:28628 [sender.py:send_request():406] send_request: poll_exit
2023-07-25 02:29:13,758 DEBUG   SenderThread:28628 [sender.py:send_request():406] send_request: server_info
2023-07-25 02:29:14,050 DEBUG   SenderThread:28628 [sender.py:send_request():406] send_request: job_info
2023-07-25 02:29:14,050 INFO    MainThread:28628 [wandb_run.py:_footer_history_summary_info():3475] rendering history
2023-07-25 02:29:14,050 INFO    MainThread:28628 [wandb_run.py:_footer_history_summary_info():3507] rendering summary
2023-07-25 02:29:14,050 INFO    MainThread:28628 [wandb_run.py:_footer_sync_info():3434] logging synced files
2023-07-25 02:29:14,058 DEBUG   HandlerThread:28628 [handler.py:handle_request():144] handle_request: shutdown
2023-07-25 02:29:14,066 INFO    HandlerThread:28628 [handler.py:finish():857] shutting down handler
2023-07-25 02:29:14,758 INFO    WriterThread:28628 [datastore.py:close():294] close: C:\Users\ferti\Documents\RL_Modular\wandb\run-20230725_022859-821aqb9h\run-821aqb9h.wandb
2023-07-25 02:29:15,050 INFO    SenderThread:28628 [sender.py:finish():1552] shutting down sender
2023-07-25 02:29:15,050 INFO    SenderThread:28628 [file_pusher.py:finish():159] shutting down file pusher
2023-07-25 02:29:15,052 INFO    SenderThread:28628 [file_pusher.py:join():164] waiting for file pusher
